file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,transit_depth_ppm,seed
0000000444,1,strong,5227.7,4.245,1.1854723938039953,1.3606717596785471,15.26,23.87,43.54,4.863,1,3,1.983,0.453,17.0,-0.77,137.69,0.069,1,5.96,127.5,0,,,,,,1620282379
0000000311,0,mild,5618.2,4.404,0.9254181730288105,0.9998618135397157,26.97,70.99,38.14,1.533,1,2,1.26,0.675,13.6,-3.32,198.61,0.2,1,57.22,53.4,0,,,,,,1954160956
0000000774,2,mild,5781.1,4.547,0.9839889434736719,0.8773680280909079,22.68,83.35,6.8,0.784,1,3,0.723,0.674,10.9,2.36,293.11,0.206,1,23.62,91.7,1,3.8218,0.27109,2.98199,0.04758,963.3037891562402,999625321
0000001047,2,mild,6172.9,4.495,1.0636451912786833,0.9930611382165712,25.33,54.62,9.52,1.004,1,1,1.92,0.757,11.7,-14.42,255.52,0.134,1,26.5,21.3,1,29.1608,0.10279,1.13069,0.18927,108.10596071452264,779275907
0000000673,1,strong,5581.0,4.497,0.9183896805754271,0.893903935172309,16.21,51.75,77.85,3.035,1,5,2.134,0.552,18.7,-6.97,269.07,0.09,1,2.343,1129.4,0,,,,,,1607775591
0000001429,3,strong,5682.4,4.265,1.1362729466305381,1.300232875888303,8.85,71.69,89.97,2.46,1,4,2.125,0.58,9.2,3.19,140.03,0.082,1,3.889,385.2,1,41.82,0.14739,1.62129,0.24605,129.65630306507992,1613863607
0000000972,2,mild,6283.8,4.39,1.1198731309057504,1.118699880469779,27.22,87.22,23.46,0.52,1,1,0.65,0.642,12.8,11.43,302.05,0.156,1,72.09,18.0,1,5.8919,0.20879,2.29669,0.0663,351.4730963559567,857537064
0000001223,3,strong,5694.5,4.293,0.9019898648510197,1.121657019357031,19.81,80.72,30.51,4.899,1,5,2.24,0.497,16.1,9.96,75.53,0.1,1,3.614,143.1,1,6.1695,0.16613,1.82743,0.06361,221.34812896598694,847929520
0000000705,1,strong,6167.9,4.297,1.1468156853103866,1.2505107677819953,17.42,60.74,48.3,2.673,1,4,2.107,0.611,20.7,-2.16,77.68,0.098,1,3.519,291.9,0,,,,,,628281606
0000000496,1,strong,5869.3,4.325,0.9781318664291857,1.1257008299547837,20.72,64.64,50.16,3.037,1,2,2.78,0.498,25.3,-14.22,96.06,0.102,1,1.08,208.1,0,,,,,,2013524413
0000000499,1,strong,6244.3,4.382,1.173758239715023,1.1548931266583382,14.72,56.44,95.97,4.305,1,5,2.042,0.55,14.0,-10.95,216.09,0.098,1,2.532,467.2,0,,,,,,1385603988
0000001470,3,strong,6283.5,4.305,1.1468156853103866,1.2469689201273895,16.75,68.84,35.2,2.479,1,3,2.177,0.527,18.0,-3.13,189.24,0.071,1,4.626,164.6,1,8.4701,0.26736,2.94096,0.08512,463.85419545312305,1668968829
0000000225,0,mild,5955.7,4.476,1.0706736837320667,0.9890201816425209,23.76,76.29,18.57,0.807,1,2,1.785,0.725,11.8,-3.28,225.14,0.215,1,52.14,18.6,0,,,,,,386303241
0000001148,3,strong,6376.8,4.271,1.0964448227278059,1.2686279466109731,20.88,49.6,48.54,3.477,1,2,2.03,0.495,18.0,3.19,165.16,0.136,1,2.085,185.6,1,31.0412,0.13001,1.4301099999999998,0.19932,105.97046749712375,2052653717
0000000357,0,mild,5537.5,4.422,0.9558749736601384,0.9946256743661436,20.06,44.75,22.7,1.255,1,3,1.207,0.665,8.8,14.99,256.86,0.149,1,64.68,27.8,0,,,,,,1090251205
0000001493,3,strong,6374.3,4.499,1.0964448227278059,1.0341833706233932,19.07,78.0,45.47,3.847,1,5,2.09,0.493,17.1,14.35,189.93,0.098,1,2.005,101.2,1,14.2757,0.14101,1.55111,0.11876,187.5878073155818,102943773
0000001276,3,strong,6130.5,4.336,1.1561870085815644,1.2078955344346112,14.56,84.4,50.98,4.141,1,2,2.415,0.507,14.1,0.1,250.18,0.128,1,3.668,228.9,1,17.8724,0.21173,2.32903,0.14041,310.0315744574416,930590827
0000000325,0,mild,5602.5,4.282,1.103473315181189,1.2586597375017903,20.15,76.76,10.13,1.012,1,2,0.655,0.731,7.8,1.99,205.92,0.206,1,69.3,22.2,0,,,,,,917008626
0000000289,0,mild,5306.6,4.443,0.9090183573042493,0.9489695656458794,32.73,76.7,10.34,1.919,1,1,1.77,0.791,9.5,0.23,191.34,0.21,1,53.26,25.7,0,,,,,,836543575
0000000244,0,mild,5981.1,4.517,1.0613023604607905,0.9692971044349775,33.92,49.63,17.25,1.333,1,2,1.83,0.716,15.6,4.32,185.37,0.183,1,79.67,15.4,0,,,,,,1138909597
0000000916,2,mild,5369.8,4.532,0.9277610038466049,0.8613822833964364,28.46,82.58,32.77,0.736,1,2,1.66,0.777,11.2,-12.82,95.7,0.156,1,23.8,53.7,1,23.1099,0.10611,1.1672099999999999,0.15486,153.11602325143724,695449663
0000000908,2,mild,5583.8,4.409,0.9418179887533715,1.0013277256311137,22.34,7.08,36.28,1.945,1,1,1.3,0.69,9.6,-15.67,77.51,0.193,1,24.61,17.6,1,18.7359,0.34854,3.83394,0.13533,1222.510654999294,1624667403
0000000544,1,strong,5534.8,4.254,1.1690725780794338,1.333553849936101,19.02,49.04,27.87,4.871,1,5,1.888,0.531,22.3,8.98,200.44,0.108,1,5.644,178.8,0,,,,,,240844004
0000000636,1,strong,6112.4,4.443,1.030845559829561,1.0081854707138023,21.82,56.84,47.61,2.103,1,3,2.24,0.561,27.4,25.45,227.55,0.115,1,1.96,175.4,0,,,,,,1318670017
0000000411,1,strong,5956.3,4.402,1.016788574922794,1.0513537022643988,13.59,74.84,111.31,3.794,1,2,2.82,0.544,13.2,-1.21,136.36,0.09,1,3.095,191.8,0,,,,,,606576362
0000000980,2,mild,6022.6,4.219,1.0905877456833197,1.34310754192107,21.57,78.09,9.22,2.184,1,3,1.36,0.736,11.3,5.29,138.99,0.209,1,46.46,59.7,1,40.5089,0.17854,1.96394,0.23761,178.2991888686735,1955655485
0000001478,3,strong,6135.1,4.437,1.103473315181189,1.0528696392462555,11.95,80.18,25.97,2.256,1,4,1.775,0.557,11.5,-7.06,247.73,0.106,1,5.667,249.2,1,43.728,0.29383,3.2321299999999997,0.25102,785.8559531849427,688544809
0000000349,0,mild,5727.3,4.33,0.9675891277491107,1.1133473803443281,33.59,40.05,27.58,2.122,1,2,1.905,0.693,19.6,11.71,319.82,0.205,1,21.89,20.7,0,,,,,,162477458
0000000665,1,strong,6347.1,4.202,1.1714154088972284,1.4186351123071113,11.42,79.71,81.27,2.753,1,2,2.105,0.517,14.1,-12.02,161.37,0.102,1,1.761,120.5,0,,,,,,1010527475
0000000151,0,mild,5550.8,4.382,0.9043326956686603,1.0148250087240083,25.1,70.87,27.61,0.815,1,1,1.25,0.741,17.0,10.95,141.38,0.197,1,20.93,16.6,0,,,,,,137379988
0000000295,0,mild,5760.0,4.248,1.1761010705328172,1.354508049337772,26.17,41.94,12.53,0.718,1,3,1.393,0.726,15.9,-1.67,121.53,0.202,1,39.49,19.5,0,,,,,,1628982728
0000001261,3,strong,5324.2,4.295,1.103473315181189,1.2381837236639877,10.36,26.93,131.1,4.181,1,4,2.348,0.57,11.9,-5.84,166.21,0.09,1,3.763,271.3,1,26.9644,0.18329,2.01619,0.18185,221.10941882774247,1515197797
0000001173,3,strong,5692.5,4.542,0.9511893120245495,0.8653041909891679,11.61,43.86,119.49,3.885,1,5,2.41,0.551,12.5,7.02,163.04,0.082,1,1.444,116.2,1,4.5234,0.22727,2.49997,0.05264,696.0597027738438,1706209573
0000000414,1,strong,5795.6,4.272,1.0355312214651498,1.2312615488589786,16.2,80.99,56.44,4.088,1,4,2.163,0.496,17.7,8.64,280.41,0.072,1,4.815,102.4,0,,,,,,786400850
0000001095,2,mild,5671.2,4.408,0.9019898648510197,0.9839575196971221,22.56,37.21,6.24,1.252,1,3,1.113,0.753,12.3,2.02,75.63,0.169,1,50.03,61.6,1,42.2593,0.21729,2.39019,0.22942,492.06974575543825,370250741
0000001232,3,strong,5650.2,4.216,1.1854723938039953,1.4029800674465573,18.57,55.9,38.82,1.482,1,4,2.528,0.452,19.1,-2.98,204.94,0.092,1,5.179,200.0,1,7.1881,0.32452,3.56972,0.07715,539.8583399739557,280615720
0000001020,2,mild,5758.6,4.441,0.9441608195711662,0.9694637696630933,25.94,70.56,12.1,1.902,1,3,1.09,0.679,14.3,4.55,230.57,0.202,1,62.3,25.6,1,48.4506,0.24012,2.64132,0.25517,619.0038990234608,969280136
0000001088,2,mild,6291.9,4.515,1.0964448227278059,1.0300492077278107,28.08,60.78,12.97,1.041,1,2,1.145,0.649,13.9,-5.49,187.5,0.152,1,21.15,48.5,1,31.7783,0.17337,1.90707,0.20247,285.8458133733487,558928252
0000000997,2,mild,5963.5,4.359,1.0894163302746342,1.1419922757977845,32.8,74.61,25.23,1.439,1,2,1.315,0.764,14.2,12.41,176.92,0.15,1,23.42,74.9,1,11.5907,0.19838,2.18218,0.10314,304.48739673816715,966026127
0000000641,1,strong,6038.4,4.292,1.0730165145498611,1.2249970243334032,15.59,45.38,30.52,1.092,1,2,2.225,0.421,12.1,-8.32,265.74,0.1,1,3.321,248.9,0,,,,,,2107124847
0000001085,2,mild,5293.7,4.275,1.1843009783950977,1.3114668972139492,30.11,51.12,5.9,1.258,1,3,1.097,0.748,14.8,-14.02,120.8,0.198,1,60.77,23.1,1,6.1671,0.10931,1.20241,0.06963,70.0978995493403,1238275482
0000000482,1,strong,6144.2,4.321,1.133930115812517,1.219619719951349,14.94,69.61,83.62,4.289,1,3,2.173,0.574,15.1,8.32,219.92,0.092,1,2.879,120.4,0,,,,,,1272154723
0000001019,2,mild,5339.3,4.351,1.0495882063719166,1.1377704673923952,30.01,75.66,23.45,1.149,1,3,1.617,0.771,18.5,8.4,227.06,0.193,1,23.95,37.8,1,17.5795,0.33418,3.6759799999999996,0.13447,870.465329597452,403618425
0000001395,3,strong,5343.2,4.481,0.9043326956686603,0.8988481543855872,18.0,86.26,45.66,1.928,1,4,2.23,0.532,16.6,-23.2,249.56,0.101,1,5.44,143.1,1,12.1725,0.32074,3.5281400000000005,0.10015,1284.793911504976,1489295301
0000000838,2,mild,5949.9,4.55,1.016788574922794,0.9297669394810635,33.0,31.79,30.89,1.861,1,2,1.275,0.679,14.2,-6.77,236.44,0.183,1,22.03,52.0,1,22.7603,0.31906,3.5096600000000002,0.15805,1188.2187597831307,1721597835
0000000192,0,mild,5273.9,4.357,1.0343598060562527,1.114130415369383,23.04,56.32,21.4,1.213,1,2,1.1,0.688,6.0,-15.52,214.97,0.185,1,67.06,30.8,0,,,,,,495397918
0000001199,3,strong,5224.0,4.467,0.9043326956686603,0.924475057444265,16.41,75.59,30.5,1.638,1,2,2.335,0.468,8.9,-2.01,225.49,0.083,1,1.008,282.7,1,3.0752,0.25287,2.78157,0.04002,754.9255128972388,262133230
0000001116,2,mild,5521.7,4.379,0.9957030975626441,1.0735036001596454,34.27,38.44,9.74,0.822,1,3,1.743,0.743,12.8,-11.11,114.14,0.199,1,57.49,18.5,1,32.6565,0.29865,3.2851500000000002,0.19966,780.9404346845494,1601325676
0000000136,0,mild,5981.0,4.245,0.9968745129715414,1.2457918440007523,33.96,72.04,14.31,2.139,1,2,1.49,0.691,18.1,-3.45,46.77,0.164,1,46.62,45.8,0,,,,,,548294283
0000000279,0,mild,5939.5,4.412,1.0730165145498611,1.066425711203939,34.59,18.48,10.89,0.63,1,2,1.3,0.72,22.9,4.25,258.39,0.142,1,22.5,22.2,0,,,,,,1124136364
0000000141,0,mild,5257.0,4.229,1.1936723016662756,1.3863982481318544,25.85,70.73,8.54,0.84,1,3,1.247,0.716,17.2,1.39,157.59,0.168,1,29.19,17.4,0,,,,,,1751839016
0000000989,2,mild,5731.2,4.268,1.103473315181189,1.272084735499216,30.46,56.23,6.99,2.455,1,1,0.58,0.772,9.8,1.92,348.92,0.123,1,28.98,23.0,1,7.4391,0.20203,2.22233,0.07707,254.50688017029915,972951890
0000001125,3,strong,5691.9,4.501,0.9558749736601384,0.9053481683867523,16.92,52.45,141.2,4.169,1,4,2.17,0.572,12.2,4.66,145.64,0.087,1,2.038,173.6,1,17.4956,0.32777,3.60547,0.12993,1322.5345603714823,1058870740
0000001066,2,mild,5548.0,4.216,1.1936723016662756,1.4102318778856704,26.38,13.74,9.28,1.81,1,2,1.68,0.704,9.1,10.18,84.08,0.2,1,35.53,19.6,1,7.1733,0.28236,3.10596,0.07722,404.50619155604824,1983984101
0000001377,3,strong,6202.9,4.334,1.0472453755541222,1.1516352875127471,10.97,24.52,29.07,2.01,1,4,2.185,0.545,11.9,-5.47,121.43,0.103,1,2.122,121.9,1,7.2713,0.09269,1.01959,0.07459,65.36356319008858,720912097
0000000780,2,mild,5265.4,4.481,0.9043326956686603,0.9187206178630278,32.98,53.55,8.25,1.875,1,1,1.58,0.704,22.3,-5.96,302.68,0.171,1,21.1,17.8,1,3.0435,0.19754,2.17294,0.03975,466.4907700518268,1386607380
0000001154,3,strong,6313.6,4.217,1.1093303922256754,1.357853428191987,21.71,62.55,103.32,1.011,1,5,2.476,0.496,24.1,3.91,195.73,0.081,1,4.395,835.5,1,3.558,0.13042,1.43462,0.04722,93.0855968503589,987847019
0000001379,3,strong,5224.5,4.381,0.9839889434736719,1.0571000458921316,20.38,41.88,122.41,4.966,1,3,1.897,0.528,25.3,4.08,86.17,0.116,1,1.247,109.5,1,3.5159,0.33172,3.6489200000000004,0.04501,993.5986945425806,1813597832
0000000051,0,mild,5524.8,4.51,0.9066755264864548,0.8756879839057834,29.95,43.53,6.31,2.165,1,1,1.14,0.719,15.0,6.11,357.14,0.209,1,79.94,26.7,0,,,,,,880430474
0000000731,1,strong,5271.9,4.492,0.9031612802598041,0.8816866133227489,11.18,81.12,120.71,4.666,1,2,2.085,0.604,12.7,3.52,262.15,0.093,1,1.533,130.6,0,,,,,,1919235404
0000000866,2,mild,6311.4,4.453,1.0964448227278059,1.0347660477005083,31.41,84.85,8.14,1.969,1,2,1.005,0.688,9.0,12.0,191.19,0.217,1,24.6,26.6,1,3.7684,0.09634,1.05974,0.04887,87.46389733789906,1814387166
0000000169,0,mild,6004.1,4.354,1.0613023604607905,1.135270934978807,31.01,80.41,30.37,2.017,1,3,1.513,0.767,16.1,6.53,322.88,0.219,1,70.31,29.3,0,,,,,,83560351
0000000800,2,mild,5586.7,4.349,0.9277610038466049,1.0660429693867486,34.85,67.57,15.85,1.594,1,3,1.17,0.737,20.7,-13.16,136.35,0.21,1,58.04,17.4,1,5.069,0.09929,1.09219,0.05632,87.53091793676734,1793271039
0000001130,3,strong,5814.2,4.22,1.1690725780794338,1.3750735784389505,17.25,39.74,25.23,1.881,1,2,2.305,0.634,15.3,6.36,209.72,0.105,1,2.288,353.0,1,17.5363,0.2459,2.7049000000000003,0.13916,322.674811468489,797930426
0000000384,1,strong,6297.2,4.395,1.1690725780794338,1.1339266261413372,8.09,56.74,25.83,4.111,1,2,2.595,0.521,7.3,7.01,241.26,0.104,1,2.738,750.7,0,,,,,,26838280
0000000724,1,strong,5472.7,4.265,1.1843009783950977,1.323384643412242,8.12,77.94,26.05,2.622,1,4,2.562,0.533,7.8,-6.71,126.09,0.098,1,5.212,1172.0,0,,,,,,679968363
0000000396,1,strong,5915.2,4.224,1.1714154088972284,1.3817669542923208,14.62,38.68,29.39,2.625,1,3,2.447,0.572,15.1,-1.92,95.08,0.073,1,2.922,363.8,0,,,,,,2077548211
0000000261,0,mild,6396.1,4.234,1.194843717075173,1.3680577346779932,21.5,47.29,24.46,0.629,1,1,1.83,0.764,15.7,-7.1,326.27,0.205,1,30.26,19.6,0,,,,,,1652123507
0000000757,2,mild,6031.2,4.22,1.0905877456833197,1.3391490285913459,29.5,77.63,10.02,2.167,1,3,1.4,0.701,15.5,7.9,98.16,0.229,1,26.74,18.9,1,3.2854,0.12873,1.4160300000000001,0.04452,93.23985714254484,577581521
0000000574,1,strong,5740.5,4.494,0.9781318664291857,0.9273521643651558,8.67,23.01,58.0,4.148,1,4,2.08,0.521,10.3,2.56,296.06,0.113,1,3.995,106.7,0,,,,,,128964305
0000000704,1,strong,6244.6,4.41,1.0847306686388336,1.0742541423270247,15.72,60.97,135.77,3.66,1,3,2.257,0.565,15.3,-18.32,240.01,0.088,1,1.796,265.5,0,,,,,,1866128910
0000001073,2,mild,6027.9,4.263,1.0730165145498611,1.2652224733001851,33.53,39.31,11.91,1.842,1,2,1.555,0.696,15.7,9.3,134.31,0.206,1,59.82,65.4,1,21.743,0.18299,2.01289,0.15608,211.0672256610346,450706176
0000000540,1,strong,5831.9,4.358,0.9558749736601384,1.071531591106544,12.8,66.26,143.0,2.933,1,2,2.6,0.561,11.2,-7.05,289.36,0.084,1,1.207,159.2,0,,,,,,259744336
0000000710,1,strong,5562.2,4.355,0.9043326956686603,1.0463706256720773,20.09,82.74,124.94,4.814,1,2,2.135,0.578,18.9,17.43,114.47,0.125,1,5.26,495.9,0,,,,,,166299824
0000001342,3,strong,5376.2,4.312,1.0531024525987964,1.18689856310924,19.03,58.86,101.46,1.284,1,5,2.554,0.575,19.8,-6.09,153.17,0.088,1,4.321,431.7,1,5.92,0.24358,2.67938,0.06516,424.96770379496314,1315412626
0000001096,2,mild,6016.0,4.503,1.030845559829561,0.9412082390886131,20.36,83.67,9.86,0.967,1,2,1.155,0.667,12.3,-3.72,205.66,0.191,1,49.25,16.7,1,33.681,0.19408,2.13488,0.20619,429.03231895847165,1500078604
0000001358,3,strong,5324.6,4.483,0.9043326956686603,0.9077183063844485,15.97,45.43,75.93,4.516,1,4,2.52,0.544,18.0,9.22,258.06,0.12,1,1.22,204.4,1,33.2776,0.09094,1.00034,0.1958,101.27624567081091,1310481519
0000000607,1,strong,5823.2,4.212,1.194843717075173,1.4230638648009912,16.24,89.84,133.08,2.473,1,4,2.143,0.57,20.2,-3.96,251.03,0.094,1,3.641,196.1,0,,,,,,1444788389
0000000932,2,mild,5880.7,4.307,1.0683308529142723,1.2021539447613663,28.11,84.9,22.25,0.517,1,2,1.295,0.671,11.6,-8.33,82.94,0.206,1,22.26,39.7,1,4.079,0.30156,3.31716,0.05108,634.93194741893,2043607992
0000001306,3,strong,5536.4,4.441,0.9277610038466049,0.9625557721824647,21.23,79.69,99.21,2.681,1,5,2.046,0.564,23.0,1.39,141.52,0.106,1,2.216,107.5,1,3.2903,0.12687,1.3955700000000002,0.04223,175.2935581385809,378039650
0000000912,2,mild,5730.4,4.385,0.9957030975626441,1.059695709445718,28.22,64.61,9.54,2.208,1,1,0.55,0.753,19.9,-1.24,351.07,0.204,1,33.44,22.9,1,14.3091,0.33988,3.73868,0.11518,1037.979435761639,1943238861
0000000230,0,mild,5494.9,4.55,0.9019898648510197,0.8357444665144614,23.44,69.98,28.13,0.818,1,3,1.037,0.687,14.5,1.45,95.21,0.15,1,29.33,26.2,0,,,,,,1192950043
0000000359,0,mild,5977.9,4.402,1.065988022096431,1.0738739823623904,24.76,70.35,8.46,2.476,1,1,1.69,0.646,16.9,18.69,246.96,0.144,1,22.66,36.5,0,,,,,,1074961510
0000000252,0,mild,5909.8,4.235,1.1761010705328172,1.3694836781467747,28.06,73.7,13.23,1.154,1,1,1.97,0.652,8.9,2.81,159.72,0.139,1,28.27,23.6,0,,,,,,1871563135
0000001262,3,strong,5595.8,4.292,1.112844638452367,1.2510864296820376,17.01,89.69,130.37,1.586,1,4,2.33,0.535,15.7,-7.69,206.2,0.089,1,5.581,189.0,1,4.5569,0.18972,2.08692,0.05574,232.03392546543105,662960823
0000001441,3,strong,6159.3,4.417,1.1573584239904615,1.0974677299347806,19.49,77.47,46.3,2.152,1,5,2.31,0.564,20.4,18.41,213.3,0.095,1,4.6,101.1,1,12.5353,0.23627,2.59897,0.11088,467.6635549638809,1426682129
0000000016,0,mild,5912.4,4.474,1.0542738680075054,0.9853066982554611,31.93,49.05,35.75,1.007,1,2,0.96,0.744,15.7,3.44,251.5,0.189,1,23.61,16.7,0,,,,,,363774124
0000001075,2,mild,5754.6,4.451,0.9441608195711662,0.9606407660314791,26.38,82.55,28.74,2.317,1,1,1.62,0.624,9.7,4.13,131.5,0.192,1,29.1,17.6,1,6.255,0.27787,3.0565700000000002,0.06518,844.2307743260793,1202277097
0000000435,1,strong,5396.2,4.306,1.0941019919100112,1.2152278234580087,8.15,26.6,137.18,1.495,1,3,2.467,0.477,7.8,-21.62,131.02,0.11,1,2.111,270.9,0,,,,,,1067192481
0000001355,3,strong,5695.4,4.391,0.9863317742915458,1.0509348155881548,21.87,79.69,137.54,1.449,1,5,2.04,0.557,23.6,4.17,150.33,0.116,1,3.1,146.3,1,3.0102,0.10038,1.10418,0.04061,92.05400868417213,927951281
0000000372,0,mild,6070.5,4.332,1.016788574922794,1.1389958403827227,28.68,75.24,21.91,0.891,1,3,1.15,0.739,16.3,-5.08,178.43,0.17,1,31.95,30.9,0,,,,,,510715614
0000000456,1,strong,5562.7,4.348,0.9043326956686603,1.0541433121020376,16.2,67.21,32.68,2.341,1,5,2.01,0.572,16.3,9.53,59.68,0.114,1,1.691,127.2,0,,,,,,477530421
0000001336,3,strong,5858.6,4.225,1.1690725780794338,1.3817750594622964,10.76,79.57,57.14,4.384,1,5,2.332,0.462,10.8,11.94,181.74,0.086,1,2.354,216.9,1,10.5203,0.25863,2.84493,0.09899,353.49476180624055,293385145
0000000965,2,mild,5566.8,4.32,1.0613023604607905,1.1793620288588917,25.96,49.11,14.7,0.519,1,1,0.9,0.663,17.5,-13.96,306.66,0.153,1,34.01,17.8,1,42.8681,0.30052,3.30572,0.24452,655.1675222107372,566825419
0000000009,0,mild,5372.7,4.205,1.1936723016662756,1.3916484807890928,23.44,22.48,6.58,1.855,1,1,1.26,0.745,12.9,12.16,257.55,0.146,1,55.71,16.9,0,,,,,,353492596
0000000601,1,strong,5218.4,4.417,0.9769604510202645,1.0145098138468942,10.87,89.7,125.31,3.294,1,2,2.555,0.526,7.8,18.84,237.31,0.084,1,3.737,109.9,0,,,,,,856341811
0000000702,1,strong,5789.1,4.217,1.194843717075173,1.4142918069078991,19.03,72.97,90.07,4.909,1,5,2.002,0.573,18.5,-0.46,172.17,0.122,1,1.379,107.2,0,,,,,,1722297473
0000001258,3,strong,5324.4,4.545,0.9043326956686603,0.8420983464081163,21.6,63.37,49.8,3.972,1,4,2.105,0.507,22.9,10.48,159.77,0.081,1,5.191,990.1,1,6.8405,0.2951,3.2460999999999998,0.0682,1239.1180179267974,2023128778
0000000241,0,mild,5602.5,4.204,1.1936723016662756,1.4204454610208976,29.48,66.09,39.89,1.089,1,1,0.92,0.697,10.3,5.53,124.21,0.165,1,34.63,15.5,0,,,,,,820071203
0000000291,0,mild,5540.9,4.423,0.9558749736601384,0.9946256743661436,34.32,87.05,22.68,1.49,1,3,1.31,0.739,21.6,-5.94,161.4,0.175,1,43.07,37.2,0,,,,,,812836726
0000000085,0,mild,5412.4,4.43,0.9219039268021187,0.9662004631855672,24.13,48.89,5.72,0.61,1,2,0.57,0.768,12.4,-7.54,242.42,0.16,1,42.84,17.2,0,,,,,,2003459346
0000000816,2,mild,5274.4,4.2,1.1936723016662756,1.3867356520686447,26.8,33.78,23.59,1.374,1,2,1.18,0.742,19.1,6.62,175.86,0.208,1,79.08,23.5,1,22.1388,0.10883,1.19713,0.16368,62.14551312498847,107604910
0000001122,2,mild,6142.7,4.235,1.1714154088972284,1.373265491523353,26.91,42.96,28.69,0.989,1,2,1.255,0.704,11.7,-3.96,192.88,0.179,1,47.97,97.9,1,3.9528,0.2554,2.8094,0.05158,349.0058078823336,1085327114
0000000938,2,mild,5865.4,4.462,1.0214742365583833,0.9831933372708965,24.26,40.84,5.93,0.626,1,3,1.177,0.697,9.9,-12.23,79.81,0.173,1,45.45,16.2,1,3.0754,0.19702,2.16722,0.04168,405.1750160150234,2102828008
0000000445,1,strong,5705.2,4.306,1.0812164224121417,1.2112706537787012,13.33,40.14,147.16,3.475,1,4,2.177,0.543,12.6,-1.46,133.83,0.094,1,1.58,128.2,0,,,,,,1088279051
0000000743,1,strong,6060.8,4.463,1.091759161092217,1.020453731015706,20.63,81.81,40.9,1.224,1,4,2.252,0.561,21.8,1.95,107.55,0.105,1,1.74,252.8,0,,,,,,400338208
0000000358,0,mild,5412.2,4.344,1.0495882063719166,1.139096657363004,29.52,63.0,23.07,0.986,1,3,0.867,0.713,15.8,4.71,99.89,0.181,1,43.11,34.1,0,,,,,,44867778
0000001278,3,strong,5589.1,4.399,1.000388759198233,1.0484742760947012,12.92,73.73,107.4,4.792,1,2,2.65,0.564,10.4,-3.53,294.66,0.073,1,4.645,174.7,1,4.4208,0.1089,1.1979,0.05272,108.85291968451696,1840190119
0000001257,3,strong,5383.8,4.224,1.1936723016662756,1.3916484807890928,19.72,80.35,71.63,4.593,1,5,2.298,0.542,17.7,5.42,224.82,0.121,1,3.072,102.5,1,8.5983,0.33045,3.6349500000000003,0.08713,568.9214325325654,1324117773
0000001350,3,strong,6256.9,4.259,1.1761010705328172,1.3312867209217212,13.91,55.78,28.08,3.822,1,3,1.983,0.521,13.3,6.79,176.31,0.084,1,1.758,108.3,1,8.0164,0.15529,1.70819,0.08274,137.29150375082526,1717381689
0000000025,0,mild,5965.1,4.427,1.0542738680075054,1.0395207598903542,30.05,23.96,24.43,0.616,1,2,1.285,0.733,18.9,2.19,243.15,0.207,1,41.78,16.5,0,,,,,,23037442
0000000854,2,mild,6180.9,4.373,1.0683308529142723,1.1143149550133709,25.35,53.14,19.81,2.134,1,3,1.077,0.683,14.9,-9.83,159.1,0.152,1,33.42,22.2,1,12.8973,0.30409,3.34499,0.11003,751.429500478691,289991398
0000000613,1,strong,5518.4,4.297,1.0636451912786833,1.2166069130939232,8.89,60.46,88.83,2.087,1,3,2.483,0.509,10.6,-5.07,151.41,0.097,1,2.029,101.9,0,,,,,,1297907735
0000000071,0,mild,6316.0,4.374,1.1433014390836949,1.1500295942925662,29.64,32.37,30.35,2.498,1,2,1.525,0.746,16.6,-7.33,153.44,0.187,1,23.25,18.6,0,,,,,,1027366755
0000001123,2,mild,6239.9,4.54,1.0636451912786833,0.9974886688805211,23.46,45.74,34.49,1.843,1,3,1.337,0.717,15.1,6.93,182.22,0.197,1,42.09,27.2,1,13.9436,0.11509,1.26599,0.11573,134.32570245514327,15708519
0000000765,2,mild,5635.3,4.53,0.9441608195711662,0.8771182162419942,23.83,46.97,28.38,2.294,1,3,1.093,0.681,13.2,4.29,190.92,0.157,1,24.68,81.7,1,40.876,0.11138,1.2251800000000002,0.22782,162.70393180720424,1667874637
0000000594,1,strong,5789.5,4.398,0.9441608195711662,1.0169891365926444,19.77,12.27,34.83,1.701,1,3,1.943,0.463,22.5,13.37,296.49,0.084,1,1.747,859.1,0,,,,,,592356988
0000000933,2,mild,5564.4,4.439,0.9371323271177827,0.9621995333951474,20.91,40.89,35.87,0.546,1,3,1.24,0.694,8.6,5.89,54.65,0.176,1,39.68,21.0,1,7.9973,0.10865,1.19515,0.07659,128.65570813921886,238128141
0000000507,1,strong,5850.8,4.282,1.0097600824694108,1.2015376638231734,20.59,41.39,35.21,1.616,1,2,2.22,0.477,19.1,12.07,114.5,0.11,1,1.4,220.6,0,,,,,,1332148083
0000000078,0,mild,6099.6,4.29,1.103473315181189,1.2452649808777272,33.0,58.02,23.59,2.271,1,1,1.3,0.76,11.5,-18.91,345.07,0.15,1,53.52,32.6,0,,,,,,1862503087
